account_id,room_id,msg,time,type
t_user_406,tgt_grp_005,终于搬完家了太折腾了,1740556853,text
t_user_754,tgt_grp_013,MacBook Pro真的生产力工具,1741759591,text
t_user_787,tgt_grp_008,手机又该换了,1750846931,text
t_user_081,tgt_grp_012,划水中,1737014517,text
t_user_020,tgt_grp_010,我家猫今天又拆家了!,1739235314,text
t_user_611,tgt_grp_010,路上太堵了,1743826206,text
t_user_520,tgt_grp_011,快递怎么还没到,1760071765,text
t_user_697,tgt_grp_007,那家新奶茶店去过了还行,1771648511,text
t_user_001,tgt_grp_008,New teammate is pretty cool.,1758359722,text
t_user_520,tgt_grp_011,c11bd121a2081d76c738d247cd8d7bf3,1758783245,video
t_user_253,tgt_grp_007,试着做了顿大餐,1769639950,text
t_user_739,tgt_grp_009,数据库挂了在线等急,1750033224,text
t_user_736,tgt_grp_006,说好的减肥又点了外卖,1747191154,text
t_user_752,tgt_grp_004,今天天气真好适合出去走走,1744623126,text
t_user_270,tgt_grp_007,手机又该换了 haha,1756811653,text
t_user_395,tgt_grp_005,25d8bc8f7ae8c2f0d4ae46b1174ad671,1745828101,video
t_user_315,tgt_grp_000,New teammate is pretty cool.,1759564975,text
t_user_247,tgt_grp_013,卷不动了,1752311359,text
t_user_659,tgt_grp_010,试着做了顿大餐哈哈,1744952036,text
t_user_094,tgt_grp_003,debug了一整天终于搞定了,1760522126,text
t_user_581,tgt_grp_004,3921dd6fccf1ed6abffd63958a92ac5b,1764475099,video
t_user_306,tgt_grp_014,中秋节快乐今晚赏月,1739246663,text
t_user_771,tgt_grp_006,手机又该换了,1766177812,text
t_user_001,tgt_grp_001,a78066210ecd434503850518d626b47b,1757494802,video
t_user_258,tgt_grp_011,46f15b92d17b5cf4da0db7202d86d317,1767075262,video
t_user_506,tgt_grp_007,"Project deadline almost here, wrapping up.",1760554061,text
t_user_001,tgt_grp_008,These quarterly targets are insane.,1737030390,text
t_user_218,tgt_grp_001,Python是最好的语言,1750564186,text
t_user_058,tgt_grp_007,卷不动了!,1736143405,text
t_user_253,tgt_grp_011,终于抢到演唱会门票了,1770328368,text
t_user_771,tgt_grp_003,快递怎么还没到,1771021851,text
t_user_143,tgt_grp_010,终于搬完家了太折腾了,1755506087,text
t_user_383,tgt_grp_017,这周末一起撸串,1747034396,text
t_user_736,tgt_grp_008,2546574527019c41f34b8cecc8e3119b,1752640854,video
t_user_406,tgt_grp_005,1c80594e31928c873115d078e2737409,1739519003,video
t_user_771,tgt_grp_006,终于搬完家了太折腾了,1739479966,text
t_user_406,tgt_grp_008,老同学们都变了好多,1752991955,text
t_user_391,tgt_grp_005,房价什么时候降啊,1764541445,text
t_user_217,tgt_grp_002,谁来组队打游戏,1741337244,text
t_user_752,tgt_grp_009,坚持跑步第30天,1763739201,text
t_user_752,tgt_grp_004,The pace of AI is insane,1747550839,text
t_user_246,tgt_grp_016,卷不动了,1744170035,text
t_user_506,tgt_grp_009,推理小说真的很上头,1752599894,text
t_user_372,tgt_grp_007,MacBook Pro真的生产力工具,1749988803,text
t_user_081,tgt_grp_012,ccb70d8ddd95a69e93e62026c55ae8e1,1760998683,video
t_user_253,tgt_grp_011,没有奶茶活不下去,1751755041,text
t_user_699,tgt_grp_017,Happy New Year新年好,1744761971,text
t_user_060,tgt_grp_002,推理小说真的很上头👍,1760146990,text
t_user_118,tgt_grp_011,老同学们都变了好多,1767608327,text
t_user_795,tgt_grp_003,e747c0959327f843eddaaba2baea6da0,1755156519,video
t_user_217,tgt_grp_002,端午快乐你们吃甜粽还是咸粽,1747650698,text
t_user_081,tgt_grp_005,See you tomorrow,1752440801,text
t_user_315,tgt_grp_000,端午快乐你们吃甜粽还是咸粽,1765268681,text
t_user_049,tgt_grp_007,Gotta travel again for work.,1738912205,text
t_user_725,tgt_grp_013,今天去跑步了,1755983273,text
t_user_406,tgt_grp_010,c1f46511c413458cda9c28f9ee1e9645,1764490816,video
t_user_162,tgt_grp_004,cd7a187b72a672cabbf622c37a6d8e5e,1752034677,video
t_user_659,tgt_grp_003,又失眠了好烦,1765863306,text
t_user_323,tgt_grp_005,20095d9a2a7bda5ec29c642f65a84eed,1742952294,photo
t_user_391,tgt_grp_018,See you tomorrow,1737846289,text
t_user_411,tgt_grp_013,1b63ff6945128b089cdc27f25e7bd51d,1744142580,video
t_user_109,tgt_grp_015,This song is on repeat so good,1740792318,text
t_user_383,tgt_grp_017,热到融化,1771068429,text
t_user_162,tgt_grp_000,34ae8d71d4733475d3ebcc3096d32ca5,1763020872,video
t_user_383,tgt_grp_017,豆浆油条是早餐的灵魂～,1767356712,text
t_user_470,tgt_grp_006,Weekly meeting was intense today.,1741774078,text
t_user_391,tgt_grp_018,数据库挂了在线等急,1740263277,text
t_user_306,tgt_grp_014,84a0c001f5f3ca9babdc35f8d74b7011,1740186632,photo
t_user_542,tgt_grp_014,中秋节快乐今晚赏月,1747470146,text
t_user_736,tgt_grp_008,数据库挂了在线等急,1750882892,text
t_user_306,tgt_grp_014,快递怎么还没到,1737092659,text
t_user_143,tgt_grp_000,中秋节快乐今晚赏月,1767412943,text
t_user_324,tgt_grp_009,cabf1e92ae8ffb5ba834d3759649149c,1765688740,photo
t_user_581,tgt_grp_008,谁来组队打游戏,1752065718,text
t_user_739,tgt_grp_017,今天天气真好适合出去走走～,1760339720,text
t_user_439,tgt_grp_011,谁来组队打游戏,1765206509,text
t_user_081,tgt_grp_007,加油加油👍,1751937063,text
t_user_581,tgt_grp_008,试着做了顿大餐,1758097079,text
t_user_520,tgt_grp_011,火锅真的太好吃了吧,1769052288,text
t_user_164,tgt_grp_017,今天去跑步了,1757060440,text
t_user_275,tgt_grp_015,火锅真的太好吃了吧～,1770435726,text
t_user_258,tgt_grp_016,MacBook Pro真的生产力工具,1758440115,text
t_user_270,tgt_grp_009,中秋节快乐今晚赏月,1755847303,text
t_user_522,tgt_grp_017,这周末一起撸串,1763545047,text
t_user_657,tgt_grp_000,National holiday planning done,1738718624,text
t_user_581,tgt_grp_013,又失眠了好烦,1740214989,text
t_user_162,tgt_grp_000,中秋节快乐今晚赏月,1755679023,text
t_user_611,tgt_grp_010,我家猫今天又拆家了,1765762210,text
t_user_270,tgt_grp_007,452558f508e399e63ed2154ec2b5e544,1767010492,video
t_user_470,tgt_grp_003,Client was in good mood today.,1742811607,text
t_user_162,tgt_grp_000,老同学们都变了好多,1768962072,text
t_user_333,tgt_grp_007,老同学们都变了好多,1752078956,text
t_user_157,tgt_grp_004,追剧追到停不下来,1770928252,text
t_user_624,tgt_grp_019,This song is on repeat so good!,1770920256,text
t_user_157,tgt_grp_001,中秋节快乐今晚赏月,1767838238,text
t_user_118,tgt_grp_010,谁来组队打游戏,1744884582,text
t_user_301,tgt_grp_011,See you tomorrow,1751422847,text
t_user_439,tgt_grp_011,355bde2ba0e7a32b5e139ab54b191b53,1764862204,photo
t_user_258,tgt_grp_011,Python是最好的语言,1749706348,text
t_user_624,tgt_grp_004,MacBook Pro真的生产力工具,1766554638,text
t_user_611,tgt_grp_010,试着做了顿大餐哈哈,1753944167,text
t_user_253,tgt_grp_011,Happy New Year新年好,1759004652,text
t_user_575,tgt_grp_007,"Project deadline almost here, wrapping up.",1762480940,text
t_user_274,tgt_grp_015,8815b4986340779ed7c0d3c57a863dfd,1758801593,photo
t_user_333,tgt_grp_007,The pace of AI is insane,1771604090,text
t_user_204,tgt_grp_008,中秋节快乐今晚赏月,1759917997,text
t_user_512,tgt_grp_007,今天天气真好适合出去走走,1755305616,text
t_user_118,tgt_grp_010,b510922749167601fe2de0347cd7527e,1750073222,video
t_user_247,tgt_grp_013,卷不动了,1754294193,text
t_user_068,tgt_grp_016,National holiday planning done,1757908624,text
t_user_157,tgt_grp_004,Docker学起来还行,1765329369,text
t_user_068,tgt_grp_004,厉害了,1740018226,text
t_user_470,tgt_grp_014,National holiday planning done,1765114849,text
t_user_672,tgt_grp_007,厉害了,1758426675,text
t_user_395,tgt_grp_005,数据库挂了在线等急,1769490083,text
t_user_333,tgt_grp_007,雨天窝在家追剧最舒服,1756915731,text
t_user_332,tgt_grp_014,These quarterly targets are insane.,1741702170,text
t_user_575,tgt_grp_007,Weekly meeting was intense today.,1747480743,text
t_user_553,tgt_grp_011,端午快乐你们吃甜粽还是咸粽～,1737122106,text
t_user_771,tgt_grp_006,OK收到,1743877799,text
t_user_383,tgt_grp_017,说好的减肥又点了外卖,1741251614,text
t_user_060,tgt_grp_012,终于抢到演唱会门票了,1767149248,text
t_user_157,tgt_grp_001,数据库挂了在线等急,1741661662,text
t_user_166,tgt_grp_016,终于拿到驾照了😂,1761896308,text
t_user_315,tgt_grp_000,Happy New Year新年好,1749454448,text
t_user_657,tgt_grp_000,热到融化,1768606033,text
t_user_795,tgt_grp_003,谁来组队打游戏哈哈,1747549571,text
t_user_581,tgt_grp_004,雨天窝在家追剧最舒服,1742052614,text
t_user_512,tgt_grp_006,Weekly meeting was intense today.,1748076674,text
t_user_736,tgt_grp_008,豆浆油条是早餐的灵魂,1771306315,text
t_user_641,tgt_grp_017,没有奶茶活不下去,1739944048,text
t_user_066,tgt_grp_010,65c9505b8a77a816229fcf4c1d3e37ce,1759589948,video
t_user_550,tgt_grp_015,These quarterly targets are insane. lol,1755347083,text
t_user_004,tgt_grp_009,老同学们都变了好多,1736590031,text
t_user_439,tgt_grp_007,This song is on repeat so good,1737643221,text
t_user_406,tgt_grp_010,快递怎么还没到,1760346824,text
t_user_235,tgt_grp_002,端午快乐你们吃甜粽还是咸粽,1753939742,text
t_user_544,tgt_grp_013,Python是最好的语言,1769055924,text
t_user_522,tgt_grp_017,这周末一起撸串,1757505427,text
t_user_641,tgt_grp_017,手机又该换了,1742267531,text
t_user_771,tgt_grp_010,中秋节快乐今晚赏月,1769191934,text
t_user_204,tgt_grp_008,Happy Lantern Festival!,1737894122,text
t_user_315,tgt_grp_016,中秋节快乐今晚赏月,1737960912,text
t_user_395,tgt_grp_010,终于拿到驾照了,1751519839,text
t_user_752,tgt_grp_009,路上太堵了,1760522498,text
t_user_001,tgt_grp_008,42566dee6fd6296b9cd9a53edc44af3d,1736325595,photo
t_user_301,tgt_grp_004,终于搬完家了太折腾了,1762759148,text
t_user_113,tgt_grp_000,豆浆油条是早餐的灵魂,1771427112,text
t_user_446,tgt_grp_004,那家新奶茶店去过了还行,1736719648,text
t_user_470,tgt_grp_014,又失眠了好烦,1755086522,text
t_user_501,tgt_grp_018,又失眠了好烦,1768986074,text
t_user_274,tgt_grp_018,推理小说真的很上头,1752723399,text
t_user_333,tgt_grp_000,72be6a5707c57dde32f4676b1c144928,1736873608,video
t_user_020,tgt_grp_015,试着做了顿大餐,1749667408,text
t_user_270,tgt_grp_009,National holiday planning done,1759842810,text
t_user_274,tgt_grp_015,老同学们都变了好多,1767269691,text
t_user_470,tgt_grp_006,雨天窝在家追剧最舒服,1760883771,text
t_user_274,tgt_grp_015,推理小说真的很上头,1742546769,text
t_user_060,tgt_grp_002,我家猫今天又拆家了,1764911911,text
t_user_372,tgt_grp_002,房价什么时候降啊👍,1747542842,text
t_user_081,tgt_grp_002,好想念大学同学们,1749522918,text
t_user_113,tgt_grp_000,那家新奶茶店去过了还行,1772379646,text
t_user_655,tgt_grp_001,National holiday planning done,1768704084,text
t_user_672,tgt_grp_007,发现一家超好吃的面馆,1753178443,text
t_user_657,tgt_grp_014,Happy New Year新年好,1745357006,text
t_user_306,tgt_grp_004,雨天窝在家追剧最舒服,1742534136,text
t_user_235,tgt_grp_002,Happy Lantern Festival!,1760409679,text
t_user_522,tgt_grp_008,又失眠了好烦,1744698762,text
t_user_771,tgt_grp_003,卷不动了,1767204617,text
t_user_771,tgt_grp_010,老同学们都变了好多,1745870340,text
t_user_598,tgt_grp_006,3dc5a0dc4141086a9784984848b7b6c0,1769758932,photo
t_user_657,tgt_grp_000,端午快乐你们吃甜粽还是咸粽,1761088529,text
t_user_512,tgt_grp_006,路上太堵了,1770088762,text
t_user_001,tgt_grp_012,ec56dce6a8e33cd72ae61d03c2292327,1748843894,photo
t_user_058,tgt_grp_006,划水中,1742447114,text
t_user_657,tgt_grp_010,MacBook Pro真的生产力工具 lol,1745435489,text
t_user_513,tgt_grp_012,终于搬完家了太折腾了哈哈,1745489877,text
t_user_253,tgt_grp_011,航班delay了,1758142661,text
t_user_333,tgt_grp_000,下了个新游戏还挺好玩,1745432843,text
t_user_113,tgt_grp_000,试着做了顿大餐,1766214755,text
t_user_512,tgt_grp_007,手机又该换了,1736242615,text
t_user_162,tgt_grp_000,试着做了顿大餐,1771485263,text
t_user_147,tgt_grp_009,老同学们都变了好多,1742025418,text
t_user_218,tgt_grp_001,10b5f71c924eb25b8a989c8ba5057076,1745977157,video
t_user_060,tgt_grp_012,下了个新游戏还挺好玩 lol,1745213237,text
t_user_736,tgt_grp_006,发现一家超好吃的面馆,1749425363,text
t_user_757,tgt_grp_001,Python是最好的语言,1748304405,text
t_user_657,tgt_grp_014,Happy New Year新年好,1759527272,text
t_user_581,tgt_grp_008,终于搬完家了太折腾了,1745671457,text
t_user_270,tgt_grp_007,953463678649ecde4fb3ce875ad98933,1769315848,photo
t_user_183,tgt_grp_019,MacBook Pro真的生产力工具,1767081328,text
t_user_702,tgt_grp_007,谁来组队打游戏,1760009075,text
t_user_641,tgt_grp_004,bfc95dca9c0c4dcd79d933644e1b26ef,1750054311,photo
t_user_324,tgt_grp_006,在家做蛋糕翻车了哈哈,1758178533,text
t_user_655,tgt_grp_002,追剧追到停不下来😂,1756940917,text
t_user_333,tgt_grp_000,老同学们都变了好多,1769703890,text
t_user_655,tgt_grp_002,那家新奶茶店去过了还行,1759978517,text
t_user_094,tgt_grp_007,推理小说真的很上头哈哈,1751103747,text
t_user_655,tgt_grp_002,中秋节快乐今晚赏月,1748221321,text
t_user_258,tgt_grp_016,今天去跑步了,1748070497,text
t_user_143,tgt_grp_007,数据库挂了在线等急👍,1757475034,text
t_user_752,tgt_grp_002,Docker学起来还行,1758455312,text
t_user_672,tgt_grp_007,笑死了哈哈,1764837928,text
t_user_253,tgt_grp_003,b8c82f59b7ac9e0d42d25a278dec4fb0,1764190875,video
t_user_406,tgt_grp_010,debug了一整天终于搞定了,1770801602,text
t_user_624,tgt_grp_004,快递怎么还没到,1770498208,text
t_user_512,tgt_grp_006,火锅真的太好吃了吧,1745477290,text
t_user_235,tgt_grp_015,中秋节快乐今晚赏月,1759043444,text
t_user_306,tgt_grp_004,快递怎么还没到,1761370509,text
t_user_060,tgt_grp_012,火锅真的太好吃了吧,1741752116,text
t_user_147,tgt_grp_009,终于搬完家了太折腾了～,1744437929,text
t_user_060,tgt_grp_002,爬山虽然累但是值得,1756277070,text
t_user_272,tgt_grp_006,14660e0da0f882ce83cadecd8a7c024e,1758847619,video
t_user_183,tgt_grp_019,a5c0bf0a0ef7fc0729b91145bb5045d3,1743218841,video
t_user_218,tgt_grp_001,发现一家超好吃的面馆,1748408162,text
t_user_217,tgt_grp_004,This song is on repeat so good,1756451321,text
t_user_315,tgt_grp_000,"Project deadline almost here, wrapping up.",1748324354,text
t_user_512,tgt_grp_006,New teammate is pretty cool.,1743942167,text
t_user_235,tgt_grp_015,端午快乐你们吃甜粽还是咸粽,1748142000,text
t_user_506,tgt_grp_009,See you tomorrow,1753393398,text
t_user_433,tgt_grp_002,"Project deadline almost here, wrapping up.",1750836663,text
t_user_166,tgt_grp_016,又失眠了好烦,1756392404,text
t_user_550,tgt_grp_015,爬山虽然累但是值得,1736986961,text
t_user_371,tgt_grp_018,笑死了哈哈,1751891873,text
t_user_164,tgt_grp_017,端午快乐你们吃甜粽还是咸粽哈哈,1769141672,text
t_user_333,tgt_grp_000,This song is on repeat so good,1748974187,text
t_user_270,tgt_grp_009,下了个新游戏还挺好玩,1771670545,text
t_user_253,tgt_grp_003,手机又该换了,1752201816,text
t_user_513,tgt_grp_002,路上太堵了,1754730394,text
t_user_581,tgt_grp_013,69076639dcc7a28f11a23303c0d8af2c,1746267109,video
t_user_787,tgt_grp_012,Docker学起来还行,1766736565,text
t_user_372,tgt_grp_002,c3338bccbc61cfbbda8607502fab5a14,1763641887,photo
t_user_094,tgt_grp_009,快递怎么还没到,1761902095,text
t_user_553,tgt_grp_011,好想念大学同学们,1744972972,text
t_user_395,tgt_grp_005,debug了一整天终于搞定了,1736742497,text
t_user_142,tgt_grp_004,d9b6adacc9a6f5377cc1bd73f4f55d14,1771776748,video
t_user_550,tgt_grp_015,爬山虽然累但是值得 lol,1741857003,text
t_user_049,tgt_grp_002,Client was in good mood today.,1757648365,text
t_user_763,tgt_grp_010,MacBook Pro真的生产力工具 haha,1761732039,text
t_user_765,tgt_grp_004,今天天气真好适合出去走走 haha,1758815171,text
t_user_060,tgt_grp_002,火锅真的太好吃了吧,1755484565,text
t_user_553,tgt_grp_012,Happy Lantern Festival!,1737727395,text
t_user_166,tgt_grp_016,408ec8e6a91a124342d4a7f37a4c4fae,1757656208,photo
t_user_624,tgt_grp_019,OK收到,1752463946,text
t_user_383,tgt_grp_017,Python是最好的语言,1754293607,text
t_user_641,tgt_grp_018,59b8b44000511dc727ea0acba03b0b00,1760769614,photo
t_user_204,tgt_grp_003,f2dba6f9e4859d34d95f98da6e6d3a86,1761642595,video
t_user_058,tgt_grp_007,没问题,1758091658,text
t_user_274,tgt_grp_001,老同学们都变了好多,1742381569,text
t_user_599,tgt_grp_010,终于抢到演唱会门票了,1736062249,text
t_user_217,tgt_grp_007,Happy New Year新年好,1757670087,text
t_user_204,tgt_grp_008,追剧追到停不下来,1750745515,text
t_user_614,tgt_grp_019,Happy Lantern Festival!,1747737078,text
t_user_372,tgt_grp_007,今天去跑步了,1769424056,text
t_user_315,tgt_grp_000,Happy New Year新年好,1762572447,text
t_user_787,tgt_grp_006,加油加油,1756717578,text
t_user_033,tgt_grp_001,数据库挂了在线等急哈哈,1767772904,text
t_user_115,tgt_grp_008,谁来组队打游戏,1746007212,text
t_user_217,tgt_grp_007,端午快乐你们吃甜粽还是咸粽,1743739914,text
t_user_157,tgt_grp_004,Docker学起来还行,1758408361,text
t_user_157,tgt_grp_001,好想念大学同学们,1760924977,text
t_user_033,tgt_grp_002,火锅真的太好吃了吧,1760887191,text
t_user_465,tgt_grp_002,终于拿到驾照了,1746252591,text
t_user_113,tgt_grp_000,雨天窝在家追剧最舒服,1740577041,text
t_user_217,tgt_grp_011,终于拿到驾照了,1737969186,text
t_user_552,tgt_grp_017,2a6d51020d958567af0bcbeb3a29f7e6,1736679229,video
t_user_433,tgt_grp_002,中秋节快乐今晚赏月,1740751879,text
t_user_323,tgt_grp_015,MacBook Pro真的生产力工具,1766473547,text
t_user_166,tgt_grp_016,试着做了顿大餐,1736924567,text
t_user_433,tgt_grp_009,数据库挂了在线等急,1760074039,text
t_user_115,tgt_grp_008,端午快乐你们吃甜粽还是咸粽,1746690950,text
t_user_787,tgt_grp_006,厉害了 lol,1771581802,text
t_user_553,tgt_grp_011,Happy New Year新年好,1771511696,text
t_user_225,tgt_grp_004,爬山虽然累但是值得,1738661128,text
t_user_323,tgt_grp_015,6274ee72fdd10f93b0f6ad90fc499ec5,1753144103,video
t_user_567,tgt_grp_012,爬山虽然累但是值得😂,1752160722,text
t_user_544,tgt_grp_013,Happy Lantern Festival!,1742295589,text
t_user_672,tgt_grp_007,22f8aeb61e173079c480a84fedc9e1fd,1744179132,video
t_user_736,tgt_grp_008,发现一家超好吃的面馆,1761878203,text
t_user_020,tgt_grp_010,我家猫今天又拆家了,1736563969,text
t_user_157,tgt_grp_001,终于搬完家了太折腾了,1747955747,text
t_user_552,tgt_grp_017,端午快乐你们吃甜粽还是咸粽,1747029708,text
t_user_599,tgt_grp_012,The pace of AI is insane,1756390568,text
t_user_520,tgt_grp_009,说好的减肥又点了外卖,1760400994,text
t_user_598,tgt_grp_006,0d5b0b3a03df67a79901c21658886f43,1770610366,photo
t_user_118,tgt_grp_010,89861a599ea6db15fc94e021d773e6fe,1738298726,video
t_user_183,tgt_grp_000,The pace of AI is insane👍,1741857922,text
t_user_787,tgt_grp_008,debug了一整天终于搞定了,1768221587,text
t_user_274,tgt_grp_001,坚持跑步第30天,1755400389,text
t_user_033,tgt_grp_001,路上太堵了,1772362978,text
t_user_068,tgt_grp_009,卷不动了,1745284083,text
t_user_247,tgt_grp_015,卷不动了,1752496953,text
t_user_272,tgt_grp_009,航班delay了,1767238369,text
t_user_323,tgt_grp_015,The pace of AI is insane,1741051658,text
t_user_247,tgt_grp_015,没问题,1749885071,text
t_user_323,tgt_grp_005,加油加油,1759300255,text
t_user_797,tgt_grp_002,好想念大学同学们,1746719832,text
t_user_552,tgt_grp_017,没有奶茶活不下去,1749569957,text
t_user_520,tgt_grp_009,Docker学起来还行,1765922920,text
t_user_058,tgt_grp_007,下了个新游戏还挺好玩,1739779201,text
t_user_217,tgt_grp_002,终于抢到演唱会门票了,1762150669,text
t_user_306,tgt_grp_014,3a431a420e4d834fb794bd1be92e7558,1746348347,video
t_user_068,tgt_grp_004,老同学们都变了好多,1743632518,text
t_user_253,tgt_grp_004,d7caafee18bffea88ca266bbc7e92eb6,1755811765,video
t_user_553,tgt_grp_012,我家猫今天又拆家了,1744287671,text
t_user_739,tgt_grp_017,路上太堵了,1769920055,text
t_user_641,tgt_grp_018,e41d6961f41c635af71b7a81024ebeeb,1751073151,video
t_user_787,tgt_grp_008,debug了一整天终于搞定了,1750844595,text
t_user_506,tgt_grp_009,追剧追到停不下来哈哈,1770937133,text
t_user_166,tgt_grp_013,终于搬完家了太折腾了,1738934170,text
t_user_306,tgt_grp_004,6b9325d816250fcc80e487e14b6b347b,1765865893,video
t_user_550,tgt_grp_000,试着做了顿大餐,1747540533,text
t_user_725,tgt_grp_013,没有奶茶活不下去,1762073115,text
t_user_446,tgt_grp_007,数据库挂了在线等急,1741576767,text
t_user_787,tgt_grp_008,See you tomorrow,1764838278,text
t_user_217,tgt_grp_007,Happy New Year新年好,1768536891,text
t_user_599,tgt_grp_012,热到融化,1754526134,text
t_user_752,tgt_grp_017,"Got the promotion, so happy!",1748420772,text
t_user_672,tgt_grp_007,我家猫今天又拆家了,1749802837,text
t_user_113,tgt_grp_000,快递怎么还没到,1737195426,text
t_user_020,tgt_grp_015,New teammate is pretty cool.😂,1741143115,text
t_user_672,tgt_grp_007,划水中,1749712104,text
t_user_147,tgt_grp_000,追剧追到停不下来,1737363434,text
t_user_552,tgt_grp_003,终于拿到驾照了,1771947687,text
t_user_033,tgt_grp_006,没有奶茶活不下去,1763795150,text
t_user_315,tgt_grp_016,New teammate is pretty cool.,1746161151,text
t_user_599,tgt_grp_010,debug了一整天终于搞定了,1771122776,text
t_user_315,tgt_grp_000,终于拿到驾照了,1771653376,text
t_user_702,tgt_grp_007,This song is on repeat so good,1755432794,text
t_user_253,tgt_grp_011,This song is on repeat so good,1738286501,text
t_user_506,tgt_grp_008,New teammate is pretty cool.,1745358522,text
t_user_734,tgt_grp_016,老同学们都变了好多👍,1755147667,text
t_user_246,tgt_grp_008,试着做了顿大餐,1758621036,text
t_user_143,tgt_grp_000,手机又该换了,1763714759,text
t_user_655,tgt_grp_001,谁来组队打游戏,1748829038,text
t_user_246,tgt_grp_016,没问题,1764655306,text
t_user_001,tgt_grp_008,0ec81526810a49ebe6920d87510cf3df,1737535256,photo
t_user_049,tgt_grp_007,好想念大学同学们,1751083504,text
t_user_797,tgt_grp_019,我家猫今天又拆家了,1761665373,text
t_user_439,tgt_grp_007,49cdf5e50f63e56734499e37f9d4e950,1740409865,photo
t_user_643,tgt_grp_006,841573cf2a743345e892b02bc867f305,1737905427,photo
t_user_480,tgt_grp_018,房价什么时候降啊,1741340332,text
t_user_550,tgt_grp_000,National holiday planning done,1740028765,text
t_user_736,tgt_grp_008,航班delay了,1769479845,text
t_user_306,tgt_grp_004,cace9c8f932e0870725814d1bb6b9165,1758428731,video
t_user_049,tgt_grp_007,Weekly meeting was intense today.,1746240405,text
t_user_520,tgt_grp_011,"Got the promotion, so happy!",1751441211,text
t_user_787,tgt_grp_008,See you tomorrow,1747191729,text
t_user_697,tgt_grp_008,没有奶茶活不下去,1766557523,text
t_user_409,tgt_grp_000,Python是最好的语言,1743906192,text
t_user_542,tgt_grp_002,终于抢到演唱会门票了,1739953974,text
t_user_544,tgt_grp_017,ede6a21bdb56d8793d01408c70b8b8f2,1763620624,photo
t_user_736,tgt_grp_006,老同学们都变了好多,1742101015,text
t_user_544,tgt_grp_012,快递怎么还没到,1748084476,text
t_user_433,tgt_grp_009,热到融化,1744005881,text
t_user_143,tgt_grp_007,debug了一整天终于搞定了,1754708029,text
t_user_659,tgt_grp_003,Happy New Year新年好,1742439984,text
t_user_506,tgt_grp_009,f13974703e3602385f69b62fa46ec0ca,1767917077,photo
t_user_522,tgt_grp_017,3da6f8cd80bf0e6ff50f904f1b2c662e,1751435983,photo
t_user_247,tgt_grp_015,Happy Lantern Festival!😂,1741428226,text
t_user_118,tgt_grp_011,617e560e33d82668f6ff18a3b8c1e698,1736418993,photo
t_user_058,tgt_grp_007,1b7236f2c13ab3873136a9dac1411c39,1754449811,photo
t_user_275,tgt_grp_007,Happy New Year新年好,1753926165,text
t_user_020,tgt_grp_015,New teammate is pretty cool.,1768265262,text
t_user_795,tgt_grp_003,11ca6f867530f52a0c5f68a898859e66,1764492504,video
t_user_520,tgt_grp_011,MacBook Pro真的生产力工具 lol,1771475543,text
t_user_323,tgt_grp_015,房价什么时候降啊,1758430794,text
t_user_272,tgt_grp_006,今天去跑步了,1739928827,text
t_user_599,tgt_grp_010,The pace of AI is insane,1760617697,text
t_user_383,tgt_grp_001,豆浆油条是早餐的灵魂,1763114694,text
t_user_655,tgt_grp_001,火锅真的太好吃了吧,1759111890,text
t_user_672,tgt_grp_007,6e7a8a6d622629b3b7b9b7503915f84d,1757582899,video
t_user_383,tgt_grp_006,MacBook Pro真的生产力工具,1770022160,text
t_user_409,tgt_grp_003,7155afa16af0b8733f0da512e74f343f,1745224354,video
t_user_217,tgt_grp_002,老同学们都变了好多,1763457144,text
t_user_094,tgt_grp_009,中秋节快乐今晚赏月 haha,1771760713,text
t_user_166,tgt_grp_016,59a130244bfd322075abed03ec39a12a,1768104581,photo
t_user_614,tgt_grp_006,中秋节快乐今晚赏月,1742570861,text
t_user_725,tgt_grp_005,好想念大学同学们,1760934967,text
t_user_301,tgt_grp_004,77f81b60b8c3bf21133a2351725837ba,1757652855,photo
t_user_253,tgt_grp_000,房价什么时候降啊,1756939065,text
t_user_433,tgt_grp_012,Python是最好的语言,1758525170,text
t_user_332,tgt_grp_012,发现一家超好吃的面馆,1735823449,text
t_user_058,tgt_grp_006,数据库挂了在线等急,1757575561,text
t_user_115,tgt_grp_017,推理小说真的很上头 haha,1742623852,text
t_user_702,tgt_grp_007,MacBook Pro真的生产力工具👍,1739705489,text
t_user_641,tgt_grp_017,加油加油,1760921454,text
t_user_349,tgt_grp_012,快递怎么还没到,1740112811,text
t_user_218,tgt_grp_004,今天去跑步了,1753580433,text
t_user_522,tgt_grp_000,在家做蛋糕翻车了哈哈 lol,1736921595,text
t_user_771,tgt_grp_010,没有奶茶活不下去,1746828628,text
t_user_657,tgt_grp_000,Happy New Year新年好,1738448516,text
t_user_754,tgt_grp_000,追剧追到停不下来,1754263153,text
t_user_614,tgt_grp_006,Happy Lantern Festival!,1771313432,text
t_user_274,tgt_grp_001,端午快乐你们吃甜粽还是咸粽,1771823054,text
t_user_598,tgt_grp_006,See you tomorrow,1767684899,text
t_user_109,tgt_grp_006,Docker学起来还行,1757555274,text
t_user_439,tgt_grp_007,de2c77e9e3f69b0798406b8b480d0a7e,1744618846,video
t_user_763,tgt_grp_010,MacBook Pro真的生产力工具,1744954626,text
t_user_275,tgt_grp_007,这周末一起撸串,1766470284,text
